"ID","Sex","SexPref","Age","Country_Res","Country_Born","HPP_9","GDP","GINI","SexRatio.2017est.","SexRatio.15.54.","UNRegion","RelStatus","RelLength","RelY","RelM","Ethnicity","SRA","SRM","SRH","SRA_Partner","SRM_Partner","SRH_Partner","Hug_Freq","Sex_Freq","Hug_Satis","Sex_Satis","GK_Breath","GK_Scent","GK_Taste","GK_Wet","GK_Contact","GK_Arous","GK_SynchStyle","prec_mean_anual_Res","snow_cover_days_Res","t_mean_Res","t_mean_coldest_month_Res","t_mean_warmest_month_Res","prec_mean_anual_Born","snow_cover_days_Born","t_mean_Born","t_mean_coldest_month_Born","t_mean_warmest_month_Born","Kiss_index"
6345596506,2,1,25,"Australia","Australia",-0.25,49900,30.3,1.01,1.045,5,1,1.58,1,7,"White Australian",6,2,6,4,3,2,100,73,75,76,34,65,49,55,43,71,72,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,0.308
6089854127,2,1,61,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,2,NA,NA,NA,NA,3,1,5,NA,NA,NA,54,77,78,52,99,100,98,100,53,27,98,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1
6089895859,2,1,46,"United Kingdom of Great Britain and Northern Ireland","Germany",NA,NA,NA,NA,NA,NA,1,17.08,17,1,"White",2,5,4,6,4,4,100,95,100,100,100,100,100,91,98,100,100,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,837.165363277933,30.6293722098459,8.96406371508524,-2.22109598782229,22.1296057335877,0.786
6089103968,1,2,37,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,2,NA,NA,NA,"Caucasian",6,4,7,6,2,7,80,50,90,50,96,77,80,80,75,90,91,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.585
6089226620,2,1,42,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,22.92,22,11,"White british",2,3,4,2,4,6,100,39,100,77,100,100,86,100,79,81,87,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.821
6387409449,2,1,32,"Chile","Chile",-0.45,24600,50.5,0.97,1.02,4,1,3.08,3,1,NA,4,4,6,6,3,4,100,54,100,78,100,100,100,57,53,72,95,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,0.993
6089943625,2,1,36,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,2,NA,NA,NA,"White",5,2,4,NA,NA,NA,58,79,78,79,100,62,68,50,100,84,77,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.867
6089139235,2,1,21,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,4,4,NA,"White Scottish ",2,2,2,4,4,2,60,60,50,80,90,70,76,80,50,90,95,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.6
6089597252,2,1,23,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,1,1,0,"Scottish ",4,3,NA,4,3,4,100,80,80,80,100,100,70,50,100,70,80,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1
6089161669,2,1,50,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,30.83,30,10,"Whire Scottish ",4,1,2,6,4,6,60,30,80,50,100,100,80,10,50,70,90,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.5
6089114485,2,1,53,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,9.83,9,10,"White",4,2,4,4,4,5,100,20,95,0,100,100,80,57,100,100,53,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.933
6090046627,2,1,52,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,2,NA,NA,NA,"White British",6,6,3,NA,NA,NA,50,30,25,75,100,100,75,100,50,50,75,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.773
6131194326,2,1,21,"Poland","Poland",-0.87,29300,30.8,0.94,1.035,3,1,0.25,NA,3,NA,4,4,5,5,6,5,84,NA,90,NA,60,59,18,23,25,0,35,644.540301709072,103.163715653424,8.30881539785745,-4.30214231129271,22.6670013655115,644.540301709072,103.163715653424,8.30881539785745,-4.30214231129271,22.6670013655115,1
6089575646,2,1,33,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,4.17,4,2,"White",4,2,2,6,4,6,100,70,100,44,34,14,NA,100,72,51,90,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.937
6089108904,2,1,49,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,2,NA,NA,NA,"White European ",5,5,4,4,4,6,80,53,83,80,100,100,100,100,20,27,84,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.36
6387239475,2,1,32,"Chile","Chile",-0.45,24600,50.5,0.97,1.02,4,1,10.42,10,5,NA,5,2,5,6,7,6,100,75,75,75,100,100,100,75,40,75,70,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,1
6147288552,2,1,24,"Bosnia and Herzegovina","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,1,1.33,1,4,"Croatian",3,5,4,6,6,4,85,70,90,90,80,80,50,30,80,80,90,1270.76114759113,66.4212555306803,9.60815267374235,-5.00045519316776,24.1662150575864,1270.76114759113,66.4212555306803,9.60815267374235,-5.00045519316776,24.1662150575864,1
6110210140,2,1,23,"India","India",0.94,7200,35.2,1.08,1.095,2,2,NA,NA,NA,NA,4,1,4,6,6,5,44,69,91,84,94,100,77,74,86,69,57,1350.36441938959,15.7778048875227,23.5631395743761,10.1823711374033,35.6825759170535,1350.36441938959,15.7778048875227,23.5631395743761,10.1823711374033,35.6825759170535,1
6089088337,2,1,35,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,10.67,10,8,"White",5,1,7,6,5,5,100,70,100,80,69,100,100,80,99,100,89,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.225
6190790835,1,1,27,"Belgium","France",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Franþaise",5,4,4,5,4,4,70,70,70,75,51,71,71,71,53,94,29,928.149187808664,0.589406273987677,9.9104306141979,0.0926528504341157,21.6181881118099,1132.64185352846,10.3262061634815,12.4616740445193,2.5390511042511,24.3670002088432,0.667
6089144229,2,1,39,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,1.17,1,2,"White British ",4,2,4,6,4,4,100,87,100,93,45,47,48,69,83,98,89,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.214
6088956961,1,2,25,"Australia","Australia",-0.25,49900,30.3,1.01,1.045,5,2,NA,NA,NA,"Caucasian",5,4,4,6,1,2,80,60,40,90,100,100,100,50,50,30,70,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,0.76
6209938874,2,1,23,"Germany","Germany",-0.87,50200,27,0.97,1.03,5,1,3.5,3,6,NA,4,2,4,6,4,4,99,82,100,100,99,80,100,97,100,86,100,837.165363277933,30.6293722098459,8.96406371508524,-2.22109598782229,22.1296057335877,837.165363277933,30.6293722098459,8.96406371508524,-2.22109598782229,22.1296057335877,0.25
6155452508,1,2,19,"Poland","Poland",-0.87,29300,30.8,0.94,1.035,3,2,NA,NA,NA,"Polska",4,5,5,NA,NA,NA,90,50,30,100,NA,100,40,NA,100,100,30,644.540301709072,103.163715653424,8.30881539785745,-4.30214231129271,22.6670013655115,644.540301709072,103.163715653424,8.30881539785745,-4.30214231129271,22.6670013655115,0.252
6184835203,2,1,20,"Brazil","Brazil",0.93,15500,49.7,0.97,1.005,4,1,5.58,5,7,"Branca",4,3,3,4,5,4,76,55,90,30,100,94,94,50,70,70,88,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,1
6103328586,2,1,22,"Venezuela (Bolivarian Republic of)","Venezuela (Bolivarian Republic of)",NA,NA,NA,NA,NA,NA,1,3.83,3,10,"no se",5,1,6,6,6,6,100,65,86,50,100,88,89,50,50,50,100,2143.04706125807,0,25.179287858599,20.7491781314366,31.0817056707979,2143.04706125807,0,25.179287858599,20.7491781314366,31.0817056707979,0.967
6110911093,2,1,27,"India","India",0.94,7200,35.2,1.08,1.095,2,2,3.17,3,2,NA,4,2,4,6,2,5,100,90,90,90,100,100,90,50,96,100,80,1350.36441938959,15.7778048875227,23.5631395743761,10.1823711374033,35.6825759170535,1350.36441938959,15.7778048875227,23.5631395743761,10.1823711374033,35.6825759170535,0.748
6386659075,1,2,28,"Chile","Chile",-0.45,24600,50.5,0.97,1.02,4,2,NA,NA,NA,NA,5,4,4,3,2,3,81,79,49,91,76,32,66,62,70,59,80,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,0.768
6092844707,2,1,29,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,2,NA,NA,NA,"Black British ",3,1,1,6,6,6,100,50,70,39,100,100,100,18,100,37,31,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1
6385866026,2,1,40,"Chile","Ecuador",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"latina",4,5,5,4,4,5,85,61,73,65,100,100,100,52,100,100,0,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,2558.42839879452,0.109097935405902,20.3298298756893,16.0961744203348,24.6080548974657,0.588
6386499685,1,1,20,"Chile","Chile",-0.45,24600,50.5,0.97,1.02,4,1,2.33,2,4,NA,4,4,3,4,2,5,60,80,93,88,100,70,10,10,30,20,1,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,0.87
6133845825,1,2,19,"Poland","Poland",-0.87,29300,30.8,0.94,1.035,3,1,2.33,2,4,"Polak",5,4,6,5,1,3,70,80,40,50,75,95,95,80,60,100,30,644.540301709072,103.163715653424,8.30881539785745,-4.30214231129271,22.6670013655115,644.540301709072,103.163715653424,8.30881539785745,-4.30214231129271,22.6670013655115,0.915
6343560036,1,2,28,"Nigeria","Nigeria",1.16,5900,48.8,0,0,1,2,NA,NA,NA,"Love",6,NA,7,NA,NA,NA,27,81,69,87,88,94,97,100,100,100,62,1222.4572371389,0,26.9049445212785,18.5044573601987,36.9306741009597,1222.4572371389,0,26.9049445212785,18.5044573601987,36.9306741009597,0.88
6139359859,2,1,20,"Brazil","Brazil",0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,"branca",4,1,5,5,4,4,100,100,100,80,90,100,80,80,100,100,100,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,0.553
6089185972,2,1,48,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,20.33,20,4,"White",2,1,2,4,4,5,98,20,100,80,100,100,100,80,80,10,50,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.17
6089153721,2,1,36,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,13.5,13,6,"White ",5,4,6,6,5,7,78,68,100,100,79,80,78,62,64,64,89,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1
6089121936,1,2,22,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,2,NA,NA,NA,"Caucasian",4,4,4,NA,NA,NA,25,0,100,100,30,60,90,80,65,50,50,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.917
6093936094,2,1,19,"Colombia","Colombia",0.27,14500,53.5,0.98,1.01,4,2,NA,NA,NA,NA,4,NA,3,5,6,4,53,20,92,94,80,46,53,66,55,47,28,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,0.667
6090213453,2,1,60,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,30,30,NA,NA,2,NA,4,7,6,4,82,48,98,100,79,100,97,41,100,59,86,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.964
6089243020,2,1,24,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,1,1,NA,"White Scottish",5,1,6,6,6,6,100,80,100,100,100,100,100,40,65,35,100,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.45
6102889613,1,2,28,"Colombia","Colombia",0.27,14500,53.5,0.98,1.01,4,1,7,7,NA,"No aplica",6,4,5,7,2,3,85,70,80,40,90,70,90,75,80,80,80,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,3112.51932995326,0.0158684486685676,23.6307114726742,19.6953702585061,28.7649583538837,0.72
6337860116,2,1,25,"Australia","Australia",-0.25,49900,30.3,1.01,1.045,5,1,3.5,3,6,"Caucasian",3,2,4,5,4,3,90,80,100,90,100,70,5,30,50,60,75,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,0.883
6089440813,2,1,43,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,16,16,NA,"British",5,4,4,4,4,3,84,86,92,54,100,86,69,100,90,100,51,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.373
6093443799,1,2,52,"Australia","Palestine, State of",NA,NA,NA,NA,NA,NA,1,25,25,NA,"Palestinian",6,4,5,5,4,4,80,75,75,61,95,95,75,80,75,51,75,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,575.50431170739,0,18.9837305519494,6.04672905619588,33.3002296085311,0.833
6089540666,1,2,36,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,5.17,5,2,NA,4,4,4,5,2,4,75,75,65,70,75,76,76,38,70,70,33,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.765
6089116771,2,1,38,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,3.5,3,6,"White",3,1,4,4,6,4,84,61,73,100,100,92,54,97,94,93,75,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.627
6345562033,2,1,22,"Australia","Australia",-0.25,49900,30.3,1.01,1.045,5,2,NA,NA,NA,"Australian",6,1,5,NA,NA,NA,52,82,88,82,85,86,85,67,81,82,86,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,0.64
6089129298,2,1,26,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,12.92,12,11,"White",4,2,3,7,5,3,67,58,100,84,100,100,100,100,100,80,74,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.616
6343438520,1,2,38,"Nigeria",NA,1.16,5900,48.8,0,0,1,1,1.17,1,2,"Yoruba",4,5,4,5,4,6,94,98,91,94,98,96,73,98,96,96,71,1222.4572371389,0,26.9049445212785,18.5044573601987,36.9306741009597,NA,NA,NA,NA,NA,0.933
6089242519,2,1,19,"United Kingdom of Great Britain and Northern Ireland","Italy",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Caucasian ",3,4,3,5,4,4,91,87,NA,78,50,63,52,57,89,90,90,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,952.994163813021,27.9661897320716,12.6060230033424,-0.0706364048670512,26.4582228226927,0.717
6465538802,2,3,37,"Chile","Chile",-0.45,24600,50.5,0.97,1.02,4,1,17,17,NA,"latino",4,4,4,5,5,6,100,48,100,12,100,NA,5,100,100,100,NA,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,2048.46944908833,64.990759323899,8.1364169485443,-0.0798806278915534,16.9255894865007,0.411
6189700376,1,1,29,"Brazil","Brazil",0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,"Branca",1,3,7,NA,NA,NA,100,0,100,0,70,80,80,50,90,90,50,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,1821.09050782016,0,24.6676350703267,18.7603515611744,31.2754896383487,0.451
6090170666,2,1,37,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,19.67,19,8,"White",4,2,4,6,5,6,100,50,100,100,68,91,100,100,65,38,93,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.253
6089142204,2,3,24,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,0.58,0,7,"White",4,2,3,7,5,4,80,100,94,93,96,97,94,59,89,85,52,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.75
6174849662,2,2,23,"Belgium","Belgium",NA,NA,NA,NA,NA,NA,1,2.5,2,6,"Caucasian",4,4,4,5,2,5,66,NA,73,94,90,69,84,4,37,2,18,928.149187808664,0.589406273987677,9.9104306141979,0.0926528504341157,21.6181881118099,928.149187808664,0.589406273987677,9.9104306141979,0.0926528504341157,21.6181881118099,1
6089101812,2,1,26,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,3.5,3,6,"British",4,1,5,5,6,7,100,100,100,100,90,75,85,50,70,70,75,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.5
6090913010,1,2,32,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,2,NA,NA,NA,"White ",5,3,4,6,1,6,100,87,83,46,38,63,100,91,92,100,90,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.783
6089085912,1,2,31,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,13.33,13,4,"White",5,6,6,4,3,2,36,23,48,12,90,88,91,88,75,95,24,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1
6363566404,1,1,19,"Australia","Australia",-0.25,49900,30.3,1.01,1.045,5,1,2.25,2,3,"Australian",4,4,3,6,3,5,50,70,100,100,90,90,70,50,30,45,70,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,0.765
6089109857,1,2,41,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,3.33,3,4,"White Scottish",6,6,6,5,2,3,98,67,99,66,47,63,74,28,51,50,50,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.78
6092825247,1,2,54,"Australia","Australia",-0.25,49900,30.3,1.01,1.045,5,1,8.83,8,10,"caucasian",4,4,4,7,1,2,100,100,100,100,0,0,NA,NA,NA,NA,NA,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,0.448
6179684850,2,1,19,"Germany","Germany",-0.87,50200,27,0.97,1.03,5,1,0.17,0,2,"Deutsch/Europõisch",6,1,5,4,4,6,90,70,70,100,100,75,70,100,75,100,100,837.165363277933,30.6293722098459,8.96406371508524,-2.22109598782229,22.1296057335877,837.165363277933,30.6293722098459,8.96406371508524,-2.22109598782229,22.1296057335877,0.63
6363993667,2,1,34,"Australia","Australia",-0.25,49900,30.3,1.01,1.045,5,1,6.33,6,4,"Australian",5,2,4,7,6,4,100,70,66,38,98,62,79,22,75,84,54,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,497.546254124229,0.0385838242133053,21.8188845924965,8.77048933133143,34.5364452297131,0.633
6089088897,2,1,29,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,1.5,1.5,NA,"White British ",4,2,4,5,6,6,83,69,90,66,81,79,89,100,50,50,65,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.667
6091442639,2,2,27,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,2.42,2,5,"White",3,4,3,5,4,3,100,60,100,50,100,100,50,30,80,40,20,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.54
6089180475,1,2,49,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,23,23,NA,"White ",4,4,4,4,4,4,100,45,100,21,100,100,56,62,100,100,80,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.86
6089840850,2,1,36,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,4.5,4,6,"White British ",4,4,6,6,7,6,87,78,98,33,86,87,81,43,62,22,55,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.595
6096702332,2,1,19,"United States of America","United States of America",-0.89,59500,45,0.97,1.025,5,2,NA,NA,NA,"Hispanic",5,1,4,6,6,5,85,5,92,14,100,100,91,89,80,60,94,864.592573581477,125.570596426261,7.39553089465931,-9.07923748738913,26.0193283167885,864.592573581477,125.570596426261,7.39553089465931,-9.07923748738913,26.0193283167885,0.483
6089324849,2,1,18,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,0.5,NA,6,"White",4,1,4,6,6,3,75,100,100,100,95,65,85,90,50,76,50,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.72
6089629145,2,2,28,"United Kingdom of Great Britain and Northern Ireland","United Kingdom of Great Britain and Northern Ireland",-1.063333333,43600,32.4,0.99,1.04,5,1,10.5,10,6,"White",4,1,3,4,4,4,100,90,51,70,100,100,30,20,74,84,6,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,1207.85298808613,1.16856580489083,9.18796226511679,1.30162512163031,18.0403453045729,0.725
